items,support,ordered_statistics
"frozenset({'22920', '22918', '22921', '22916'})",0.006354213609734115,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22921', '22918', '22920'}), confidence=0.7540106951871658, lift=116.19095365418895), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22916', '22921', '22920'}), confidence=0.75, lift=115.57291666666666), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22921', '22918', '22916'}), confidence=0.7421052631578948, lift=109.7821052631579), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22916', '22918', '22920'}), confidence=0.8443113772455091, lift=117.83188340300534), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22921', '22920'}), confidence=0.8197674418604652, lift=122.90972658705219), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22921', '22918'}), confidence=0.8294117647058824, lift=117.97850678733033), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22918', '22920'}), confidence=0.9096774193548387, lift=118.04527447651387), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22921', '22916'}), confidence=0.8245614035087719, lift=118.04527447651387), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22916', '22920'}), confidence=0.903846153846154, lift=117.97850678733033), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22918', '22916'}), confidence=0.9527027027027027, lift=122.90972658705218), OrderedStatistic(items_base=frozenset({'22920', '22918', '22916'}), items_add=frozenset({'22921'}), confidence=0.8867924528301888, lift=117.83188340300534), OrderedStatistic(items_base=frozenset({'22921', '22918', '22916'}), items_add=frozenset({'22920'}), confidence=0.9400000000000001, lift=109.7821052631579), OrderedStatistic(items_base=frozenset({'22920', '22921', '22916'}), items_add=frozenset({'22918'}), confidence=0.9791666666666667, lift=115.57291666666667), OrderedStatistic(items_base=frozenset({'22921', '22918', '22920'}), items_add=frozenset({'22916'}), confidence=0.9791666666666667, lift=116.19095365418895)]"
"frozenset({'22920', '22921', '22919', '22916'})",0.006173952230734565,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22921', '22919', '22920'}), confidence=0.7326203208556149, lift=115.29677248075244), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22916', '22921', '22920'}), confidence=0.7135416666666667, lift=109.95478877314815), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22921', '22919', '22916'}), confidence=0.7210526315789474, lift=108.84461152882206), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22916', '22919', '22920'}), confidence=0.8203592814371258, lift=115.94759525534917), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22921', '22920'}), confidence=0.8106508875739645, lift=121.54285942747482), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22921', '22919'}), confidence=0.8058823529411764, lift=115.37115749525616), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22919', '22920'}), confidence=0.8838709677419355, lift=116.05382706623402), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22921', '22916'}), confidence=0.8106508875739645, lift=116.05382706623402), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22916', '22920'}), confidence=0.8838709677419355, lift=115.37115749525617), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22919', '22916'}), confidence=0.9256756756756757, lift=121.54285942747481), OrderedStatistic(items_base=frozenset({'22920', '22919', '22916'}), items_add=frozenset({'22921'}), confidence=0.8726114649681528, lift=115.94759525534917), OrderedStatistic(items_base=frozenset({'22921', '22919', '22916'}), items_add=frozenset({'22920'}), confidence=0.9319727891156462, lift=108.84461152882204), OrderedStatistic(items_base=frozenset({'22920', '22921', '22916'}), items_add=frozenset({'22919'}), confidence=0.9513888888888888, lift=109.95478877314815), OrderedStatistic(items_base=frozenset({'22921', '22919', '22920'}), items_add=frozenset({'22916'}), confidence=0.9716312056737588, lift=115.29677248075244)]"
"frozenset({'22917', '22918', '22919', '22920'})",0.0067598017124831005,"[OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22918', '22919', '22920'}), confidence=0.7853403141361257, lift=110.99809917630974), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22919', '22920'}), confidence=0.7978723404255319, lift=110.65492021276596), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22918', '22920'}), confidence=0.7812500000000001, lift=108.34960937500001), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22918', '22919'}), confidence=0.7894736842105263, lift=107.47497578301582), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22919', '22920'}), confidence=0.8571428571428572, lift=112.54437869822486), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22918', '22920'}), confidence=0.8620689655172414, lift=111.86731195805606), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22918', '22919'}), confidence=0.8670520231213873, lift=111.85979298292781), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22917', '22920'}), confidence=0.872093023255814, lift=111.85979298292781), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22917', '22919'}), confidence=0.8771929824561403, lift=111.86731195805605), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22917', '22918'}), confidence=0.8875739644970414, lift=112.54437869822486), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919'}), items_add=frozenset({'22920'}), confidence=0.9202453987730062, lift=107.47497578301582), OrderedStatistic(items_base=frozenset({'22917', '22918', '22920'}), items_add=frozenset({'22919'}), confidence=0.9375, lift=108.34960937500001), OrderedStatistic(items_base=frozenset({'22917', '22919', '22920'}), items_add=frozenset({'22918'}), confidence=0.9375, lift=110.65492021276596), OrderedStatistic(items_base=frozenset({'22918', '22919', '22920'}), items_add=frozenset({'22917'}), confidence=0.9554140127388535, lift=110.99809917630974)]"
"frozenset({'22917', '22921', '22918', '22919'})",0.006534474988733664,"[OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22921', '22918', '22919'}), confidence=0.7591623036649215, lift=112.30541012216406), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22921', '22919'}), confidence=0.7712765957446808, lift=115.63937607820586), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22921', '22918'}), confidence=0.7552083333333334, lift=111.72048611111111), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22918', '22919'}), confidence=0.8682634730538923, lift=118.20102127034276), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22921', '22919'}), confidence=0.8285714285714286, lift=118.61935483870968), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22921', '22918'}), confidence=0.8333333333333334, lift=118.5363247863248), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22918', '22919'}), confidence=0.9354838709677419, lift=120.68829707426856), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22917', '22921'}), confidence=0.8430232558139535, lift=120.68829707426858), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22917', '22919'}), confidence=0.9294871794871795, lift=118.5363247863248), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22917', '22918'}), confidence=0.9354838709677419, lift=118.61935483870968), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919'}), items_add=frozenset({'22921'}), confidence=0.8895705521472392, lift=118.20102127034275), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918'}), items_add=frozenset({'22919'}), confidence=0.9666666666666667, lift=111.72048611111113), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919'}), items_add=frozenset({'22918'}), confidence=0.9797297297297297, lift=115.63937607820586), OrderedStatistic(items_base=frozenset({'22921', '22918', '22919'}), items_add=frozenset({'22917'}), confidence=0.9666666666666667, lift=112.30541012216406)]"
"frozenset({'22917', '22921', '22918', '22920'})",0.006309148264984227,"[OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22921', '22918', '22920'}), confidence=0.7329842931937173, lift=112.95084351367073), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22921', '22920'}), confidence=0.7446808510638298, lift=115.5557208748698), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22921', '22918'}), confidence=0.7368421052631579, lift=109.00350877192982), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22918', '22920'}), confidence=0.8383233532934132, lift=116.26497005988024), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22921', '22920'}), confidence=0.8, lift=119.94594594594595), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22921', '22918'}), confidence=0.8092485549132947, lift=115.11041944567955), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22918', '22920'}), confidence=0.9032258064516129, lift=117.20807394831164), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22917', '22921'}), confidence=0.8187134502923976, lift=117.20807394831164), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22917', '22920'}), confidence=0.8974358974358975, lift=115.11041944567957), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22917', '22918'}), confidence=0.9459459459459459, lift=119.94594594594595), OrderedStatistic(items_base=frozenset({'22917', '22918', '22920'}), items_add=frozenset({'22921'}), confidence=0.875, lift=116.26497005988024), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918'}), items_add=frozenset({'22920'}), confidence=0.9333333333333333, lift=109.00350877192983), OrderedStatistic(items_base=frozenset({'22917', '22921', '22920'}), items_add=frozenset({'22918'}), confidence=0.9790209790209791, lift=115.5557208748698), OrderedStatistic(items_base=frozenset({'22921', '22918', '22920'}), items_add=frozenset({'22917'}), confidence=0.9722222222222222, lift=112.95084351367075)]"
"frozenset({'22917', '22921', '22919', '22920'})",0.006173952230734565,"[OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22921', '22919', '22920'}), confidence=0.7172774869109948, lift=112.88218038691471), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22921', '22920'}), confidence=0.7135416666666667, lift=110.72370337995339), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22921', '22919'}), confidence=0.7210526315789474, lift=108.10917496443813), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22919', '22920'}), confidence=0.8203592814371258, lift=113.77357784431138), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22921', '22920'}), confidence=0.7873563218390804, lift=118.05024852438646), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22921', '22919'}), confidence=0.791907514450867, lift=113.3705015849338), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22919', '22920'}), confidence=0.8838709677419355, lift=116.05382706623402), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22917', '22921'}), confidence=0.8106508875739645, lift=116.05382706623402), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22917', '22920'}), confidence=0.8838709677419355, lift=113.3705015849338), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22917', '22919'}), confidence=0.9256756756756757, lift=118.05024852438646), OrderedStatistic(items_base=frozenset({'22917', '22919', '22920'}), items_add=frozenset({'22921'}), confidence=0.85625, lift=113.77357784431138), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919'}), items_add=frozenset({'22920'}), confidence=0.9256756756756757, lift=108.10917496443813), OrderedStatistic(items_base=frozenset({'22917', '22921', '22920'}), items_add=frozenset({'22919'}), confidence=0.9580419580419581, lift=110.7237033799534), OrderedStatistic(items_base=frozenset({'22921', '22919', '22920'}), items_add=frozenset({'22917'}), confidence=0.9716312056737588, lift=112.88218038691471)]"
"frozenset({'22921', '22918', '22919', '22920'})",0.006219017575484452,"[OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22921', '22919', '22920'}), confidence=0.7340425531914893, lift=115.52059755545493), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22921', '22918', '22920'}), confidence=0.71875, lift=110.75737847222221), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22921', '22918', '22919'}), confidence=0.7263157894736841, lift=107.44631578947367), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22918', '22919', '22920'}), confidence=0.8263473053892215, lift=116.793928067432), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22921', '22920'}), confidence=0.8023255813953488, lift=120.2946260213702), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22921', '22919'}), confidence=0.8070175438596491, lift=115.53367289190717), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22919', '22920'}), confidence=0.8846153846153846, lift=116.15157032316796), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22921', '22918'}), confidence=0.8165680473372781, lift=116.15157032316796), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22918', '22920'}), confidence=0.8903225806451612, lift=115.53367289190717), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22918', '22919'}), confidence=0.9324324324324325, lift=120.29462602137022), OrderedStatistic(items_base=frozenset({'22918', '22919', '22920'}), items_add=frozenset({'22921'}), confidence=0.8789808917197451, lift=116.793928067432), OrderedStatistic(items_base=frozenset({'22921', '22918', '22919'}), items_add=frozenset({'22920'}), confidence=0.9199999999999999, lift=107.44631578947367), OrderedStatistic(items_base=frozenset({'22921', '22918', '22920'}), items_add=frozenset({'22919'}), confidence=0.9583333333333333, lift=110.75737847222223), OrderedStatistic(items_base=frozenset({'22921', '22919', '22920'}), items_add=frozenset({'22918'}), confidence=0.978723404255319, lift=115.52059755545493)]"
"frozenset({'23171', '23172', '23173', '23170'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23171', '23173'}), items_add=frozenset({'23172', '23170'}), confidence=0.753968253968254, lift=83.65277777777777), OrderedStatistic(items_base=frozenset({'23172', '23173'}), items_add=frozenset({'23171', '23170'}), confidence=0.8558558558558559, lift=81.85966138552345), OrderedStatistic(items_base=frozenset({'23171', '23173', '23170'}), items_add=frozenset({'23172'}), confidence=0.8189655172413793, lift=77.99504217848158), OrderedStatistic(items_base=frozenset({'23172', '23173', '23170'}), items_add=frozenset({'23171'}), confidence=0.9595959595959596, lift=77.43067033976125), OrderedStatistic(items_base=frozenset({'23171', '23172', '23173'}), items_add=frozenset({'23170'}), confidence=0.9405940594059407, lift=61.387594641817124)]"
"frozenset({'23174', '23171', '23172', '23170'})",0.004776926543488057,"[OrderedStatistic(items_base=frozenset({'23174', '23171'}), items_add=frozenset({'23172', '23170'}), confidence=0.7794117647058822, lift=86.47573529411764), OrderedStatistic(items_base=frozenset({'23174', '23172'}), items_add=frozenset({'23171', '23170'}), confidence=0.8907563025210083, lift=85.19776876267748), OrderedStatistic(items_base=frozenset({'23174', '23171', '23170'}), items_add=frozenset({'23172'}), confidence=0.8760330578512396, lift=83.42992941510305), OrderedStatistic(items_base=frozenset({'23174', '23172', '23170'}), items_add=frozenset({'23171'}), confidence=0.9814814814814814, lift=79.196632996633), OrderedStatistic(items_base=frozenset({'23174', '23171', '23172'}), items_add=frozenset({'23170'}), confidence=0.9298245614035088, lift=60.68472652218782)]"
"frozenset({'23171', '23172', '23175', '23170'})",0.004100946372239748,"[OrderedStatistic(items_base=frozenset({'23171', '23175'}), items_add=frozenset({'23172', '23170'}), confidence=0.7913043478260869, lift=87.79521739130435), OrderedStatistic(items_base=frozenset({'23172', '23175'}), items_add=frozenset({'23171', '23170'}), confidence=0.8425925925925927, lift=80.5910759897829), OrderedStatistic(items_base=frozenset({'23171', '23175', '23170'}), items_add=frozenset({'23172'}), confidence=0.875, lift=83.33154506437769), OrderedStatistic(items_base=frozenset({'23172', '23175', '23170'}), items_add=frozenset({'23171'}), confidence=0.9381443298969073, lift=75.69971883786317), OrderedStatistic(items_base=frozenset({'23171', '23172', '23175'}), items_add=frozenset({'23170'}), confidence=0.9285714285714287, lift=60.602941176470594)]"
"frozenset({'23174', '23171', '23173', '23170'})",0.0046417305092383955,"[OrderedStatistic(items_base=frozenset({'23171', '23173'}), items_add=frozenset({'23174', '23170'}), confidence=0.8174603174603174, lift=119.33845029239765), OrderedStatistic(items_base=frozenset({'23174', '23171'}), items_add=frozenset({'23173', '23170'}), confidence=0.7573529411764706, lift=103.73865286855482), OrderedStatistic(items_base=frozenset({'23171', '23173', '23170'}), items_add=frozenset({'23174'}), confidence=0.8879310344827586, lift=69.13399879007864), OrderedStatistic(items_base=frozenset({'23174', '23171', '23170'}), items_add=frozenset({'23173'}), confidence=0.8512396694214875, lift=51.46868736910847), OrderedStatistic(items_base=frozenset({'23174', '23173', '23170'}), items_add=frozenset({'23171'}), confidence=0.8046874999999999, lift=64.9309659090909), OrderedStatistic(items_base=frozenset({'23174', '23171', '23173'}), items_add=frozenset({'23170'}), confidence=0.9279279279279279, lift=60.56094329623741)]"
"frozenset({'23171', '23173', '23175', '23170'})",0.004100946372239748,"[OrderedStatistic(items_base=frozenset({'23171', '23173'}), items_add=frozenset({'23175', '23170'}), confidence=0.7222222222222223, lift=116.97891321978915), OrderedStatistic(items_base=frozenset({'23171', '23175'}), items_add=frozenset({'23173', '23170'}), confidence=0.7913043478260869, lift=108.38915727321523), OrderedStatistic(items_base=frozenset({'23171', '23173', '23170'}), items_add=frozenset({'23175'}), confidence=0.7844827586206897, lift=61.51120994273182), OrderedStatistic(items_base=frozenset({'23171', '23175', '23170'}), items_add=frozenset({'23173'}), confidence=0.875, lift=52.90531335149864), OrderedStatistic(items_base=frozenset({'23173', '23175', '23170'}), items_add=frozenset({'23171'}), confidence=0.7777777777777779, lift=62.75959595959597), OrderedStatistic(items_base=frozenset({'23171', '23173', '23175'}), items_add=frozenset({'23170'}), confidence=0.9381443298969073, lift=61.22771376591874)]"
"frozenset({'23174', '23171', '23175', '23170'})",0.004506534474988734,"[OrderedStatistic(items_base=frozenset({'23175', '23170'}), items_add=frozenset({'23174', '23171'}), confidence=0.7299270072992701, lift=119.09617861743237), OrderedStatistic(items_base=frozenset({'23174', '23171'}), items_add=frozenset({'23175', '23170'}), confidence=0.7352941176470588, lift=119.09617861743237), OrderedStatistic(items_base=frozenset({'23171', '23175'}), items_add=frozenset({'23174', '23170'}), confidence=0.8695652173913043, lift=126.94508009153317), OrderedStatistic(items_base=frozenset({'23174', '23171', '23170'}), items_add=frozenset({'23175'}), confidence=0.8264462809917356, lift=64.80156528341558), OrderedStatistic(items_base=frozenset({'23171', '23175', '23170'}), items_add=frozenset({'23174'}), confidence=0.9615384615384615, lift=74.86504723346827), OrderedStatistic(items_base=frozenset({'23174', '23175', '23170'}), items_add=frozenset({'23171'}), confidence=0.8130081300813008, lift=65.60236511456024), OrderedStatistic(items_base=frozenset({'23174', '23171', '23175'}), items_add=frozenset({'23170'}), confidence=0.9090909090909091, lift=59.331550802139034)]"
"frozenset({'23174', '23172', '23173', '23170'})",0.00405588102748986,"[OrderedStatistic(items_base=frozenset({'23172', '23173'}), items_add=frozenset({'23174', '23170'}), confidence=0.8108108108108109, lift=118.36770981507824), OrderedStatistic(items_base=frozenset({'23174', '23172'}), items_add=frozenset({'23173', '23170'}), confidence=0.7563025210084033, lift=103.59477124183006), OrderedStatistic(items_base=frozenset({'23172', '23173', '23170'}), items_add=frozenset({'23174'}), confidence=0.909090909090909, lift=70.78149920255183), OrderedStatistic(items_base=frozenset({'23174', '23172', '23170'}), items_add=frozenset({'23173'}), confidence=0.8333333333333333, lift=50.38601271571299), OrderedStatistic(items_base=frozenset({'23174', '23173', '23170'}), items_add=frozenset({'23172'}), confidence=0.7031249999999999, lift=66.96284871244634), OrderedStatistic(items_base=frozenset({'23174', '23172', '23173'}), items_add=frozenset({'23170'}), confidence=0.9183673469387755, lift=59.936974789915965)]"
"frozenset({'23172', '23173', '23175', '23170'})",0.0036953582694907615,"[OrderedStatistic(items_base=frozenset({'23172', '23173'}), items_add=frozenset({'23175', '23170'}), confidence=0.7387387387387387, lift=119.65410666140593), OrderedStatistic(items_base=frozenset({'23172', '23175'}), items_add=frozenset({'23173', '23170'}), confidence=0.7592592592592592, lift=103.99977137631457), OrderedStatistic(items_base=frozenset({'23172', '23173', '23170'}), items_add=frozenset({'23175'}), confidence=0.8282828282828282, lift=64.94556876182317), OrderedStatistic(items_base=frozenset({'23172', '23175', '23170'}), items_add=frozenset({'23173'}), confidence=0.845360824742268, lift=51.11323351779545), OrderedStatistic(items_base=frozenset({'23173', '23175', '23170'}), items_add=frozenset({'23172'}), confidence=0.7008547008547009, lift=66.74663438611937), OrderedStatistic(items_base=frozenset({'23172', '23173', '23175'}), items_add=frozenset({'23170'}), confidence=0.9111111111111111, lift=59.46339869281045)]"
"frozenset({'23174', '23172', '23175', '23170'})",0.00405588102748986,"[OrderedStatistic(items_base=frozenset({'23174', '23172'}), items_add=frozenset({'23175', '23170'}), confidence=0.7563025210084033, lift=122.49892657793043), OrderedStatistic(items_base=frozenset({'23172', '23175'}), items_add=frozenset({'23174', '23170'}), confidence=0.8333333333333333, lift=121.65570175438594), OrderedStatistic(items_base=frozenset({'23174', '23172', '23170'}), items_add=frozenset({'23175'}), confidence=0.8333333333333333, lift=65.34157832744404), OrderedStatistic(items_base=frozenset({'23172', '23175', '23170'}), items_add=frozenset({'23174'}), confidence=0.9278350515463917, lift=72.24091155724362), OrderedStatistic(items_base=frozenset({'23174', '23175', '23170'}), items_add=frozenset({'23172'}), confidence=0.7317073170731707, lift=69.6849157332775), OrderedStatistic(items_base=frozenset({'23174', '23172', '23175'}), items_add=frozenset({'23170'}), confidence=0.909090909090909, lift=59.33155080213903)]"
"frozenset({'23174', '23173', '23175', '23170'})",0.004912122577737719,"[OrderedStatistic(items_base=frozenset({'23174', '23170'}), items_add=frozenset({'23173', '23175'}), confidence=0.7171052631578947, lift=81.18656015037594), OrderedStatistic(items_base=frozenset({'23175', '23170'}), items_add=frozenset({'23174', '23173'}), confidence=0.7956204379562043, lift=88.71767597109634), OrderedStatistic(items_base=frozenset({'23174', '23173', '23170'}), items_add=frozenset({'23175'}), confidence=0.8515624999999999, lift=66.77092535335689), OrderedStatistic(items_base=frozenset({'23173', '23175', '23170'}), items_add=frozenset({'23174'}), confidence=0.9316239316239316, lift=72.53591243064928), OrderedStatistic(items_base=frozenset({'23174', '23175', '23170'}), items_add=frozenset({'23173'}), confidence=0.8861788617886178, lift=53.581223278172835)]"
"frozenset({'23174', '23171', '23172', '23173'})",0.00423614240648941,"[OrderedStatistic(items_base=frozenset({'23171', '23173'}), items_add=frozenset({'23174', '23172'}), confidence=0.746031746031746, lift=139.11297852474323), OrderedStatistic(items_base=frozenset({'23172', '23173'}), items_add=frozenset({'23174', '23171'}), confidence=0.846846846846847, lift=138.17302596714362), OrderedStatistic(items_base=frozenset({'23174', '23172'}), items_add=frozenset({'23171', '23173'}), confidence=0.7899159663865547, lift=139.11297852474326), OrderedStatistic(items_base=frozenset({'23171', '23172', '23173'}), items_add=frozenset({'23174'}), confidence=0.9306930693069309, lift=72.46343581726595), OrderedStatistic(items_base=frozenset({'23174', '23171', '23172'}), items_add=frozenset({'23173'}), confidence=0.824561403508772, lift=49.85563363449497), OrderedStatistic(items_base=frozenset({'23174', '23171', '23173'}), items_add=frozenset({'23172'}), confidence=0.846846846846847, lift=80.6503499207362), OrderedStatistic(items_base=frozenset({'23174', '23172', '23173'}), items_add=frozenset({'23171'}), confidence=0.9591836734693878, lift=77.3974025974026)]"
"frozenset({'23171', '23172', '23173', '23175'})",0.003740423614240649,"[OrderedStatistic(items_base=frozenset({'23171', '23175'}), items_add=frozenset({'23172', '23173'}), confidence=0.7217391304347825, lift=144.2828045436741), OrderedStatistic(items_base=frozenset({'23172', '23173'}), items_add=frozenset({'23171', '23175'}), confidence=0.7477477477477478, lift=144.2828045436741), OrderedStatistic(items_base=frozenset({'23172', '23175'}), items_add=frozenset({'23171', '23173'}), confidence=0.7685185185185185, lift=135.3446502057613), OrderedStatistic(items_base=frozenset({'23171', '23172', '23173'}), items_add=frozenset({'23175'}), confidence=0.8217821782178218, lift=64.43585347934086), OrderedStatistic(items_base=frozenset({'23171', '23172', '23175'}), items_add=frozenset({'23173'}), confidence=0.8469387755102041, lift=51.208641494745045), OrderedStatistic(items_base=frozenset({'23171', '23173', '23175'}), items_add=frozenset({'23172'}), confidence=0.8556701030927835, lift=81.49064200699084), OrderedStatistic(items_base=frozenset({'23172', '23173', '23175'}), items_add=frozenset({'23171'}), confidence=0.9222222222222223, lift=74.4149494949495)]"
"frozenset({'23174', '23171', '23172', '23175'})",0.00423614240648941,"[OrderedStatistic(items_base=frozenset({'23171', '23175'}), items_add=frozenset({'23174', '23172'}), confidence=0.8173913043478261, lift=152.41943734015348), OrderedStatistic(items_base=frozenset({'23174', '23172'}), items_add=frozenset({'23171', '23175'}), confidence=0.7899159663865547, lift=152.41943734015345), OrderedStatistic(items_base=frozenset({'23172', '23175'}), items_add=frozenset({'23174', '23171'}), confidence=0.8703703703703705, lift=142.01116557734207), OrderedStatistic(items_base=frozenset({'23174', '23171', '23172'}), items_add=frozenset({'23175'}), confidence=0.824561403508772, lift=64.65377223978675), OrderedStatistic(items_base=frozenset({'23171', '23172', '23175'}), items_add=frozenset({'23174'}), confidence=0.9591836734693878, lift=74.68170426065164), OrderedStatistic(items_base=frozenset({'23174', '23171', '23175'}), items_add=frozenset({'23172'}), confidence=0.8545454545454546, lift=81.38353492001562), OrderedStatistic(items_base=frozenset({'23174', '23172', '23175'}), items_add=frozenset({'23171'}), confidence=0.9494949494949495, lift=76.6156106519743)]"
"frozenset({'23174', '23171', '23173', '23175'})",0.004281207751239297,"[OrderedStatistic(items_base=frozenset({'23171', '23173'}), items_add=frozenset({'23174', '23175'}), confidence=0.753968253968254, lift=80.43536324786324), OrderedStatistic(items_base=frozenset({'23171', '23175'}), items_add=frozenset({'23174', '23173'}), confidence=0.826086956521739, lift=92.11492243827833), OrderedStatistic(items_base=frozenset({'23174', '23171', '23173'}), items_add=frozenset({'23175'}), confidence=0.8558558558558559, lift=67.10756693088848), OrderedStatistic(items_base=frozenset({'23171', '23173', '23175'}), items_add=frozenset({'23174'}), confidence=0.979381443298969, lift=76.25429553264604), OrderedStatistic(items_base=frozenset({'23174', '23171', '23175'}), items_add=frozenset({'23173'}), confidence=0.8636363636363635, lift=52.21823135992073)]"
