items,support,ordered_statistics
"frozenset({'22662', '20726', '22382', '22384'})",0.005047319,"[OrderedStatistic(items_base=frozenset({'22662', '20726', '22384'}), items_add=frozenset({'22382'}), confidence=0.7832167832167833, lift=17.362218201379044)]"
"frozenset({'22384', '22383', '20728', '20727'})",0.007390717,"[OrderedStatistic(items_base=frozenset({'22383', '20728', '22384'}), items_add=frozenset({'20727'}), confidence=0.7008547008547009, lift=14.493910355979324)]"
"frozenset({'22662', '22383', '20728', '20727'})",0.005182515,"[OrderedStatistic(items_base=frozenset({'22662', '20728', '20727'}), items_add=frozenset({'22383'}), confidence=0.7931034482758621, lift=16.55594122035878)]"
"frozenset({'23206', '22383', '20728', '20727'})",0.005543037,"[OrderedStatistic(items_base=frozenset({'23206', '20728', '20727'}), items_add=frozenset({'22383'}), confidence=0.7192982456140351, lift=15.015266293673978)]"
"frozenset({'22383', '22382', '22384', '20727'})",0.006534475,"[OrderedStatistic(items_base=frozenset({'22383', '22382', '22384'}), items_add=frozenset({'20727'}), confidence=0.728643216080402, lift=15.068586174113811)]"
"frozenset({'22662', '22383', '22382', '20727'})",0.006083822,"[OrderedStatistic(items_base=frozenset({'22662', '22382', '20727'}), items_add=frozenset({'22383'}), confidence=0.733695652173913, lift=15.315810462595607), OrderedStatistic(items_base=frozenset({'22662', '22383', '20727'}), items_add=frozenset({'22382'}), confidence=0.7670454545454546, lift=17.003734901462174)]"
"frozenset({'23206', '22383', '22382', '20727'})",0.005813429,"[OrderedStatistic(items_base=frozenset({'23206', '22382', '20727'}), items_add=frozenset({'22383'}), confidence=0.7329545454545455, lift=15.300339946976825)]"
"frozenset({'22662', '22382', '22384', '20727'})",0.005092384,"[OrderedStatistic(items_base=frozenset({'22662', '22384', '20727'}), items_add=frozenset({'22382'}), confidence=0.7635135135135136, lift=16.92543942543943)]"
"frozenset({'23206', '23208', '22383', '20727'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'23208', '22383', '20727'}), items_add=frozenset({'23206'}), confidence=0.7612903225806452, lift=19.240355646998314), OrderedStatistic(items_base=frozenset({'23206', '23208', '20727'}), items_add=frozenset({'22383'}), confidence=0.7814569536423842, lift=16.31282201441628), OrderedStatistic(items_base=frozenset({'23206', '23208', '22383'}), items_add=frozenset({'20727'}), confidence=0.7023809523809524, lift=14.525473749611683)]"
"frozenset({'22383', '22382', '20728', '22384'})",0.006309148,"[OrderedStatistic(items_base=frozenset({'22383', '22382', '22384'}), items_add=frozenset({'20728'}), confidence=0.7035175879396984, lift=15.784686831528724)]"
"frozenset({'22662', '22383', '22382', '20728'})",0.005633168,"[OrderedStatistic(items_base=frozenset({'22662', '22382', '20728'}), items_add=frozenset({'22383'}), confidence=0.7440476190476191, lift=15.531906553778615), OrderedStatistic(items_base=frozenset({'22662', '22383', '20728'}), items_add=frozenset({'22382'}), confidence=0.7530120481927711, lift=16.6926447046929)]"
"frozenset({'23206', '22383', '22382', '20728'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'23206', '22382', '20728'}), items_add=frozenset({'22383'}), confidence=0.7254901960784313, lift=15.144522531496136)]"
"frozenset({'23206', '22383', '20728', '22384'})",0.005137449,"[OrderedStatistic(items_base=frozenset({'23206', '22384', '20728'}), items_add=frozenset({'22383'}), confidence=0.7037037037037036, lift=14.689732065084838)]"
"frozenset({'21670', '21671', '21668', '21669'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'21670', '21668', '21669'}), items_add=frozenset({'21671'}), confidence=0.7928571428571428, lift=60.046075085324226), OrderedStatistic(items_base=frozenset({'21671', '21668', '21669'}), items_add=frozenset({'21670'}), confidence=0.7928571428571428, lift=59.4375), OrderedStatistic(items_base=frozenset({'21670', '21671', '21668'}), items_add=frozenset({'21669'}), confidence=0.8671874999999999, lift=53.30440616343489), OrderedStatistic(items_base=frozenset({'21670', '21671', '21669'}), items_add=frozenset({'21668'}), confidence=0.8671874999999999, lift=56.101721938775505)]"
"frozenset({'85099B', '22386', '21928', '21929'})",0.005497972,"[OrderedStatistic(items_base=frozenset({'22386', '21928', '21929'}), items_add=frozenset({'85099B'}), confidence=0.8133333333333332, lift=10.984702779468451)]"
"frozenset({'21931', '85099B', '22386', '22411'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'21931', '22386', '22411'}), items_add=frozenset({'85099B'}), confidence=0.8592592592592593, lift=11.604968328035888)]"
"frozenset({'21931', '85099B', '22386', '85099F'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'21931', '22386', '85099F'}), items_add=frozenset({'85099B'}), confidence=0.8592592592592593, lift=11.604968328035888)]"
"frozenset({'22662', '22383', '22382', '22384'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'22662', '22382', '22384'}), items_add=frozenset({'22383'}), confidence=0.703030303030303, lift=14.675674905213945), OrderedStatistic(items_base=frozenset({'22662', '22383', '22384'}), items_add=frozenset({'22382'}), confidence=0.7388535031847133, lift=16.378780455213576)]"
"frozenset({'23206', '23208', '22383', '22382'})",0.005092384,"[OrderedStatistic(items_base=frozenset({'23208', '22383', '22382'}), items_add=frozenset({'23206'}), confidence=0.7106918238993711, lift=17.961562155269984), OrderedStatistic(items_base=frozenset({'23206', '23208', '22382'}), items_add=frozenset({'22383'}), confidence=0.8129496402877697, lift=16.970228144859465)]"
"frozenset({'23203', '85099B', '22386', '23202'})",0.005092384,"[OrderedStatistic(items_base=frozenset({'23203', '22386', '23202'}), items_add=frozenset({'85099B'}), confidence=0.818840579710145, lift=11.059082449037199), OrderedStatistic(items_base=frozenset({'85099B', '22386', '23202'}), items_add=frozenset({'23203'}), confidence=0.70625, lift=14.285950319051961)]"
"frozenset({'22698', '22423', '22697', '22699'})",0.010860748,"[OrderedStatistic(items_base=frozenset({'22698', '22423'}), items_add=frozenset({'22699', '22697'}), confidence=0.7554858934169278, lift=30.097364407399695), OrderedStatistic(items_base=frozenset({'22698', '22423', '22697'}), items_add=frozenset({'22699'}), confidence=0.8795620437956205, lift=23.346270038067964), OrderedStatistic(items_base=frozenset({'22423', '22697', '22699'}), items_add=frozenset({'22698'}), confidence=0.7626582278481013, lift=28.63517102529504), OrderedStatistic(items_base=frozenset({'22698', '22423', '22699'}), items_add=frozenset({'22697'}), confidence=0.8892988929889298, lift=26.921613145190115)]"
"frozenset({'22698', '23173', '22699', '22697'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'23173', '22697'}), items_add=frozenset({'22698', '22699'}), confidence=0.7449664429530201, lift=36.653670441524426), OrderedStatistic(items_base=frozenset({'22698', '23173'}), items_add=frozenset({'22699', '22697'}), confidence=0.8283582089552238, lift=33.000482328036654), OrderedStatistic(items_base=frozenset({'22698', '23173', '22697'}), items_add=frozenset({'22699'}), confidence=0.9327731092436975, lift=24.75865465803546), OrderedStatistic(items_base=frozenset({'23173', '22699', '22697'}), items_add=frozenset({'22698'}), confidence=0.8473282442748091, lift=31.814236447475487), OrderedStatistic(items_base=frozenset({'22698', '22699', '23173'}), items_add=frozenset({'22697'}), confidence=0.9024390243902438, lift=27.319402389112565)]"
"frozenset({'23171', '22699', '22697', '23170'})",0.005452907,"[OrderedStatistic(items_base=frozenset({'22697', '23170'}), items_add=frozenset({'23171', '22699'}), confidence=0.8461538461538461, lift=122.7199597787833), OrderedStatistic(items_base=frozenset({'23171', '22697'}), items_add=frozenset({'22699', '23170'}), confidence=0.7960526315789473, lift=91.05364894194248), OrderedStatistic(items_base=frozenset({'23171', '22699'}), items_add=frozenset({'22697', '23170'}), confidence=0.7908496732026143, lift=122.7199597787833), OrderedStatistic(items_base=frozenset({'22699', '22697', '23170'}), items_add=frozenset({'23171'}), confidence=0.9236641221374046, lift=74.53129770992366), OrderedStatistic(items_base=frozenset({'23171', '22699', '22697'}), items_add=frozenset({'23170'}), confidence=0.9453125, lift=61.69554227941176), OrderedStatistic(items_base=frozenset({'23171', '22697', '23170'}), items_add=frozenset({'22699'}), confidence=0.937984496124031, lift=24.896980824153406), OrderedStatistic(items_base=frozenset({'23171', '22699', '23170'}), items_add=frozenset({'22697'}), confidence=0.8402777777777778, lift=25.437604214036686)]"
"frozenset({'23171', '23172', '22699', '23170'})",0.005362776,"[OrderedStatistic(items_base=frozenset({'23171', '22699'}), items_add=frozenset({'23172', '23170'}), confidence=0.7777777777777778, lift=86.29444444444445), OrderedStatistic(items_base=frozenset({'23172', '22699'}), items_add=frozenset({'23171', '23170'}), confidence=0.8749999999999999, lift=83.69073275862068), OrderedStatistic(items_base=frozenset({'23171', '22699', '23170'}), items_add=frozenset({'23172'}), confidence=0.8263888888888888, lift=78.70201478302337), OrderedStatistic(items_base=frozenset({'23172', '22699', '23170'}), items_add=frozenset({'23171'}), confidence=0.9296874999999999, lift=75.01732954545454), OrderedStatistic(items_base=frozenset({'23171', '23172', '22699'}), items_add=frozenset({'23170'}), confidence=0.9674796747967479, lift=63.14227642276422)]"
"frozenset({'22725', '22726', '22728', '22727'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'22725', '22726', '22728'}), items_add=frozenset({'22727'}), confidence=0.8740157480314961, lift=21.383031365842225), OrderedStatistic(items_base=frozenset({'22725', '22728', '22727'}), items_add=frozenset({'22726'}), confidence=0.7708333333333333, lift=21.14312937783271)]"
"frozenset({'22730', '22726', '22728', '22727'})",0.006083822,"[OrderedStatistic(items_base=frozenset({'22730', '22726', '22728'}), items_add=frozenset({'22727'}), confidence=0.8490566037735849, lift=20.77239915957646), OrderedStatistic(items_base=frozenset({'22730', '22728', '22727'}), items_add=frozenset({'22726'}), confidence=0.733695652173913, lift=20.1244827215564)]"
"frozenset({'22745', '22747', '22748', '22746'})",0.005588103,"[OrderedStatistic(items_base=frozenset({'22747'}), items_add=frozenset({'22745', '22748', '22746'}), confidence=0.7337278106508875, lift=87.06641774515076), OrderedStatistic(items_base=frozenset({'22745', '22747'}), items_add=frozenset({'22748', '22746'}), confidence=0.861111111111111, lift=88.46322016460906), OrderedStatistic(items_base=frozenset({'22747', '22746'}), items_add=frozenset({'22745', '22748'}), confidence=0.8794326241134751, lift=76.52788207481574), OrderedStatistic(items_base=frozenset({'22747', '22748'}), items_add=frozenset({'22745', '22746'}), confidence=0.8211920529801324, lift=88.03020123492338), OrderedStatistic(items_base=frozenset({'22745', '22747', '22746'}), items_add=frozenset({'22748'}), confidence=0.9687499999999999, lift=61.594734957020044), OrderedStatistic(items_base=frozenset({'22745', '22747', '22748'}), items_add=frozenset({'22746'}), confidence=0.9117647058823529, lift=79.65377489578509), OrderedStatistic(items_base=frozenset({'22747', '22748', '22746'}), items_add=frozenset({'22745'}), confidence=0.9323308270676691, lift=64.85398449100808)]"
"frozenset({'22917', '22918', '22919', '22916'})",0.006985128,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22918', '22919'}), confidence=0.8288770053475936, lift=112.83914569731964), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22918', '22919', '22916'}), confidence=0.8115183246073299, lift=112.54744764397905), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22919', '22916'}), confidence=0.8244680851063829, lift=112.23893747552538), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22918', '22916'}), confidence=0.8072916666666667, lift=108.56849747474749), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22918', '22919'}), confidence=0.8757062146892655, lift=112.97628432531862), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22917', '22919'}), confidence=0.9011627906976745, lift=114.9241512964448), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22917', '22918'}), confidence=0.9171597633136095, lift=116.2958579881657), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22919', '22916'}), confidence=0.8857142857142858, lift=116.2958579881657), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22918', '22916'}), confidence=0.8908045977011495, lift=114.92415129644482), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22917', '22916'}), confidence=0.9011627906976745, lift=112.97628432531862), OrderedStatistic(items_base=frozenset({'22917', '22918', '22916'}), items_add=frozenset({'22919'}), confidence=0.9393939393939393, lift=108.56849747474747), OrderedStatistic(items_base=frozenset({'22917', '22919', '22916'}), items_add=frozenset({'22918'}), confidence=0.950920245398773, lift=112.23893747552538), OrderedStatistic(items_base=frozenset({'22918', '22919', '22916'}), items_add=frozenset({'22917'}), confidence=0.96875, lift=112.54744764397907), OrderedStatistic(items_base=frozenset({'22917', '22918', '22919'}), items_add=frozenset({'22916'}), confidence=0.950920245398773, lift=112.83914569731962)]"
"frozenset({'22917', '22920', '22918', '22916'})",0.006894998,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22918', '22920'}), confidence=0.8181818181818181, lift=113.47159090909089), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22916', '22918', '22920'}), confidence=0.8010471204188482, lift=111.7939346043663), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22916', '22920'}), confidence=0.8138297872340425, lift=110.79069312100248), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22918', '22916'}), confidence=0.8052631578947368, lift=108.2956937799043), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22918', '22920'}), confidence=0.8644067796610169, lift=112.17068093963722), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22917', '22920'}), confidence=0.8895348837209303, lift=114.09698884258637), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22917', '22918'}), confidence=0.8999999999999999, lift=114.11999999999999), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22916', '22920'}), confidence=0.8742857142857143, lift=114.12), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22918', '22916'}), confidence=0.884393063583815, lift=114.09698884258637), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22917', '22916'}), confidence=0.8947368421052632, lift=112.17068093963722), OrderedStatistic(items_base=frozenset({'22917', '22918', '22916'}), items_add=frozenset({'22920'}), confidence=0.9272727272727272, lift=108.29569377990431), OrderedStatistic(items_base=frozenset({'22917', '22920', '22916'}), items_add=frozenset({'22918'}), confidence=0.9386503067484663, lift=110.79069312100248), OrderedStatistic(items_base=frozenset({'22920', '22918', '22916'}), items_add=frozenset({'22917'}), confidence=0.9622641509433962, lift=111.7939346043663), OrderedStatistic(items_base=frozenset({'22917', '22918', '22920'}), items_add=frozenset({'22916'}), confidence=0.9562499999999999, lift=113.47159090909089)]"
"frozenset({'22917', '22921', '22918', '22916'})",0.00657954,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22921', '22918'}), confidence=0.7807486631016043, lift=115.498752228164), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22921', '22918', '22916'}), confidence=0.7643979057591624, lift=113.0799301919721), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22917', '22921', '22916'}), confidence=0.776595744680851, lift=115.65543338569184), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22918', '22916'}), confidence=0.8742514970059881, lift=117.57358011250228), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22921', '22918'}), confidence=0.8248587570621468, lift=117.33087063595538), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22917', '22921'}), confidence=0.8488372093023256, lift=121.52063015753939), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22917', '22918'}), confidence=0.9419354838709678, lift=119.43741935483872), OrderedStatistic(items_base=frozenset({'22917', '22918'}), items_add=frozenset({'22921', '22916'}), confidence=0.8342857142857144, lift=119.43741935483872), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22918', '22916'}), confidence=0.9419354838709678, lift=121.5206301575394), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22917', '22916'}), confidence=0.935897435897436, lift=117.33087063595539), OrderedStatistic(items_base=frozenset({'22917', '22918', '22916'}), items_add=frozenset({'22921'}), confidence=0.8848484848484849, lift=117.57358011250228), OrderedStatistic(items_base=frozenset({'22917', '22921', '22916'}), items_add=frozenset({'22918'}), confidence=0.9798657718120806, lift=115.65543338569185), OrderedStatistic(items_base=frozenset({'22921', '22918', '22916'}), items_add=frozenset({'22917'}), confidence=0.9733333333333334, lift=113.0799301919721), OrderedStatistic(items_base=frozenset({'22917', '22921', '22918'}), items_add=frozenset({'22916'}), confidence=0.9733333333333334, lift=115.498752228164)]"
"frozenset({'22917', '22920', '22919', '22916'})",0.006849932,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22919', '22920'}), confidence=0.8128342245989304, lift=112.72994652406416), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22916', '22919', '22920'}), confidence=0.7958115183246074, lift=112.47807383199387), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22916', '22920'}), confidence=0.7916666666666667, lift=107.7735173824131), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22919', '22916'}), confidence=0.8, lift=108.9079754601227), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22919', '22920'}), confidence=0.8587570621468926, lift=112.75632668070739), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22917', '22920'}), confidence=0.8994082840236687, lift=115.36340937852721), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22917', '22919'}), confidence=0.8941176470588235, lift=114.02569303583502), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22916', '22920'}), confidence=0.8735632183908046, lift=114.02569303583502), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22919', '22916'}), confidence=0.8786127167630058, lift=115.36340937852721), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22917', '22916'}), confidence=0.8994082840236687, lift=112.75632668070737), OrderedStatistic(items_base=frozenset({'22917', '22919', '22916'}), items_add=frozenset({'22920'}), confidence=0.9325153374233129, lift=108.90797546012271), OrderedStatistic(items_base=frozenset({'22917', '22920', '22916'}), items_add=frozenset({'22919'}), confidence=0.9325153374233129, lift=107.7735173824131), OrderedStatistic(items_base=frozenset({'22920', '22919', '22916'}), items_add=frozenset({'22917'}), confidence=0.9681528662420382, lift=112.47807383199387), OrderedStatistic(items_base=frozenset({'22917', '22919', '22920'}), items_add=frozenset({'22916'}), confidence=0.95, lift=112.72994652406416)]"
"frozenset({'22917', '22921', '22919', '22916'})",0.006444344,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22921', '22919'}), confidence=0.764705882352941, lift=114.65421303656596), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22921', '22919', '22916'}), confidence=0.7486910994764397, lift=113.01670406382448), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22917', '22921', '22916'}), confidence=0.7447916666666667, lift=110.91897371364654), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22919', '22916'}), confidence=0.8562874251497006, lift=116.57066235626905), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22921', '22919'}), confidence=0.8079096045197739, lift=115.66138144705666), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22917', '22921'}), confidence=0.8461538461538461, lift=121.136476426799), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22917', '22919'}), confidence=0.9225806451612902, lift=117.65554319614385), OrderedStatistic(items_base=frozenset({'22917', '22919'}), items_add=frozenset({'22921', '22916'}), confidence=0.82183908045977, lift=117.65554319614385), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22919', '22916'}), confidence=0.9225806451612902, lift=121.13647642679899), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22917', '22916'}), confidence=0.9225806451612902, lift=115.66138144705666), OrderedStatistic(items_base=frozenset({'22917', '22919', '22916'}), items_add=frozenset({'22921'}), confidence=0.8773006134969324, lift=116.57066235626905), OrderedStatistic(items_base=frozenset({'22917', '22921', '22916'}), items_add=frozenset({'22919'}), confidence=0.959731543624161, lift=110.91897371364654), OrderedStatistic(items_base=frozenset({'22921', '22919', '22916'}), items_add=frozenset({'22917'}), confidence=0.9727891156462585, lift=113.01670406382449), OrderedStatistic(items_base=frozenset({'22917', '22921', '22919'}), items_add=frozenset({'22916'}), confidence=0.9662162162162162, lift=114.65421303656596)]"
"frozenset({'22917', '22920', '22921', '22916'})",0.006309148,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22917', '22921', '22920'}), confidence=0.748663101604278, lift=116.17366590628622), OrderedStatistic(items_base=frozenset({'22917'}), items_add=frozenset({'22916', '22921', '22920'}), confidence=0.7329842931937173, lift=112.95084351367073), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22917', '22921', '22916'}), confidence=0.7368421052631579, lift=109.73507594489578), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22917', '22916', '22920'}), confidence=0.8383233532934132, lift=114.12512398515852), OrderedStatistic(items_base=frozenset({'22917', '22916'}), items_add=frozenset({'22921', '22920'}), confidence=0.7909604519774011, lift=118.59062452282791), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22917', '22921'}), confidence=0.8235294117647058, lift=117.89753320683111), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22917', '22920'}), confidence=0.9032258064516129, lift=115.85306731307104), OrderedStatistic(items_base=frozenset({'22917', '22920'}), items_add=frozenset({'22921', '22916'}), confidence=0.8092485549132947, lift=115.85306731307104), OrderedStatistic(items_base=frozenset({'22917', '22921'}), items_add=frozenset({'22916', '22920'}), confidence=0.9032258064516129, lift=117.89753320683111), OrderedStatistic(items_base=frozenset({'22921', '22920'}), items_add=frozenset({'22917', '22916'}), confidence=0.9459459459459459, lift=118.59062452282791), OrderedStatistic(items_base=frozenset({'22917', '22920', '22916'}), items_add=frozenset({'22921'}), confidence=0.8588957055214723, lift=114.12512398515851), OrderedStatistic(items_base=frozenset({'22917', '22921', '22916'}), items_add=frozenset({'22920'}), confidence=0.9395973154362416, lift=109.7350759448958), OrderedStatistic(items_base=frozenset({'22920', '22921', '22916'}), items_add=frozenset({'22917'}), confidence=0.9722222222222222, lift=112.95084351367075), OrderedStatistic(items_base=frozenset({'22917', '22921', '22920'}), items_add=frozenset({'22916'}), confidence=0.9790209790209791, lift=116.17366590628622)]"
"frozenset({'22920', '22918', '22919', '22916'})",0.006714736,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22918', '22919', '22920'}), confidence=0.7967914438502673, lift=112.61657413399638), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22916', '22919', '22920'}), confidence=0.7925531914893617, lift=112.0175498034964), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22916', '22918', '22920'}), confidence=0.7760416666666667, lift=108.30417976939205), OrderedStatistic(items_base=frozenset({'22920'}), items_add=frozenset({'22918', '22919', '22916'}), confidence=0.7842105263157896, lift=108.76019736842106), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22919', '22920'}), confidence=0.866279069767442, lift=113.74397963396176), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22918', '22920'}), confidence=0.8816568047337279, lift=114.40914910550539), OrderedStatistic(items_base=frozenset({'22920', '22916'}), items_add=frozenset({'22918', '22919'}), confidence=0.8764705882352941, lift=113.0748974008208), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22916', '22920'}), confidence=0.866279069767442, lift=113.0748974008208), OrderedStatistic(items_base=frozenset({'22918', '22920'}), items_add=frozenset({'22919', '22916'}), confidence=0.8713450292397661, lift=114.40914910550538), OrderedStatistic(items_base=frozenset({'22919', '22920'}), items_add=frozenset({'22918', '22916'}), confidence=0.8816568047337279, lift=113.74397963396176), OrderedStatistic(items_base=frozenset({'22918', '22919', '22916'}), items_add=frozenset({'22920'}), confidence=0.93125, lift=108.76019736842106), OrderedStatistic(items_base=frozenset({'22920', '22918', '22916'}), items_add=frozenset({'22919'}), confidence=0.9371069182389938, lift=108.30417976939206), OrderedStatistic(items_base=frozenset({'22920', '22919', '22916'}), items_add=frozenset({'22918'}), confidence=0.9490445859872612, lift=112.01754980349641), OrderedStatistic(items_base=frozenset({'22918', '22919', '22920'}), items_add=frozenset({'22916'}), confidence=0.9490445859872612, lift=112.61657413399638)]"
"frozenset({'22921', '22918', '22919', '22916'})",0.00648941,"[OrderedStatistic(items_base=frozenset({'22916'}), items_add=frozenset({'22921', '22918', '22919'}), confidence=0.7700534759358288, lift=113.91657754010694), OrderedStatistic(items_base=frozenset({'22918'}), items_add=frozenset({'22921', '22919', '22916'}), confidence=0.7659574468085106, lift=115.62310030395136), OrderedStatistic(items_base=frozenset({'22919'}), items_add=frozenset({'22921', '22918', '22916'}), confidence=0.7500000000000001, lift=110.95000000000002), OrderedStatistic(items_base=frozenset({'22921'}), items_add=frozenset({'22918', '22919', '22916'}), confidence=0.8622754491017964, lift=119.58682634730539), OrderedStatistic(items_base=frozenset({'22918', '22916'}), items_add=frozenset({'22921', '22919'}), confidence=0.8372093023255814, lift=119.85596399099775), OrderedStatistic(items_base=frozenset({'22919', '22916'}), items_add=frozenset({'22921', '22918'}), confidence=0.8520710059171598, lift=121.20163859808831), OrderedStatistic(items_base=frozenset({'22921', '22916'}), items_add=frozenset({'22918', '22919'}), confidence=0.9290322580645162, lift=119.85596399099776), OrderedStatistic(items_base=frozenset({'22918', '22919'}), items_add=frozenset({'22921', '22916'}), confidence=0.8372093023255814, lift=119.85596399099775), OrderedStatistic(items_base=frozenset({'22921', '22918'}), items_add=frozenset({'22919', '22916'}), confidence=0.9230769230769231, lift=121.20163859808831), OrderedStatistic(items_base=frozenset({'22921', '22919'}), items_add=frozenset({'22918', '22916'}), confidence=0.9290322580645162, lift=119.85596399099776), OrderedStatistic(items_base=frozenset({'22918', '22919', '22916'}), items_add=frozenset({'22921'}), confidence=0.9, lift=119.5868263473054), OrderedStatistic(items_base=frozenset({'22921', '22918', '22916'}), items_add=frozenset({'22919'}), confidence=0.9600000000000001, lift=110.95000000000002), OrderedStatistic(items_base=frozenset({'22921', '22919', '22916'}), items_add=frozenset({'22918'}), confidence=0.9795918367346939, lift=115.62310030395136), OrderedStatistic(items_base=frozenset({'22921', '22918', '22919'}), items_add=frozenset({'22916'}), confidence=0.9600000000000001, lift=113.91657754010696)]"
